  BANCO   : 041 - BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.  |||
|||
AGENCIA  | TITULO  | UF| PRACA DE PAGAMENTO 
711|DOIS LAJEADOS|RS|DOIS LAJEADOS
712|CAPIVARI DO SUL|RS|CAPIVARI DO SUL
713|MANOEL VIANA|RS|MANOEL VIANA
714|MAQUINE|RS|MAQUINE
718|SEVERIANO DE ALMEIDA|RS|SEVERIANO DE ALMEI
720|LAVRAS DO SUL|RS|LAVRAS DO SUL
724|LIBERATO SALZANO|RS|LIBERATO SALZANO
725|MACHADINHO|RS|MACHADINHO
727|MARAU|RS|MARAU
730|MARCELINO RAMOS|RS|MARCELINO RAMOS
735|MARIANO MORO|RS|MARIANO MORO
736|RIOZINHO|RS|RIOZINHO
740|MIRAGUAI|RS|MIRAGUAI
743|TUPANDI|RS|TUPANDI
745|TRINDADE DO SUL|RS|TRINDADE DO SUL
750|MUCUM|RS|MUCUM
752|PANTANO GRANDE|RS|PANTANO GRANDE
753|NONOAI|RS|NONOAI
755|NOVA BASSANO|RS|NOVA BASSANO
757|NOVA PALMA|RS|NOVA PALMA
758|PANAMBI|RS|PANAMBI
759|PARAI|RS|PARAI
760|PEDRO OSORIO|RS|PEDRO OSORIO
762|AV.BRASIL P.FUNDO|RS|PASSO FUNDO
764|BARAO DO TRIUNFO|RS|BARAO DO TRIUNFO
770|PINHEIRO MACHADO|RS|PINHEIRO MACHADO
772|AREAL|RS|PELOTAS
775|PIRATINI|RS|PIRATINI
776|PLANALTO|RS|PLANALTO
780|PORTO XAVIER|RS|PORTO XAVIER
783|VIAMOPOLIS|RS|VIAMAO
785|PORTAO|RS|PORTAO
786|MINAS LEAO|RS|MINAS DO LEAO
788|AU FEITORIA|RS|SAO LEOPOLDO
789|NAO-ME-TOQUE|RS|NAO-ME-TOQUE
790|RESTINGA SECA|RS|RESTINGA SECA
791|PAROBE|RS|PAROBE
793|RONDA ALTA|RS|RONDA ALTA
795|RODEIO BONITO|RS|RODEIO BONITO
797|AU RESTINGA|RS|PORTO ALEGRE
798|TRES CACHOEIRAS|RS|TRES CACHOEIRAS
799|AU AEROPORTO|RS|PORTO ALEGRE
800|CHUI|RS|CHUI
801|CONCORDIA|SC|CONCORDIA
807|CACADOR|SC|CACADOR
808|AU PARQUE DOS ANJOS|RS|GRAVATAI
809|SAO MIGUEL DO OESTE|SC|SAO MIGUEL D'OESTE
810|ITAJAI|SC|ITAJAI
814|SAO VENDELINO|RS|SAO VENDELINO
815|BALNEARIO CAMBORIU|SC|BALNEARIO CAMBORIU
816|SAO DOMINGOS DO SUL|RS|SAO DOMINGOS DO SU
817|PINHEIRINHO DO VALE|RS|PINHEIRINHO DO VAL
818|SAO NICOLAU|RS|SAO NICOLAU
819|SAPUCAIA DO SUL|RS|SAPUCAIA DO SUL
820|SANANDUVA|RS|SANANDUVA
821|SANTANA DA BOA VISTA|RS|SANTANA DA BOA VIS
822|SANTO ANTONIO DA PATRULHA|RS|SANTO ANTONIO DA P
824|UCS|RS|CAXIAS DO SUL
825|SANTO AUGUSTO|RS|SANTO AUGUSTO
826|LAGES|SC|LAGES
827|NOVA ESPERANCA DO SUL|RS|NOVA ESPERANCA DO
829|FAZENDA SOUZA CAXIAS|RS|CAXIAS DO SUL
830|JOACABA|SC|JOACABA
831|AV.BALTAZAR O. GARCIA|RS|PORTO ALEGRE
833|SERTAO-RS|RS|SERTAO
834|PALACIO DA POLICIA|RS|PORTO ALEGRE
835|AU BORGES MEDEIROS|RS|PORTO ALEGRE
838|AU PRINCESA ISABEL|RS|PORTO ALEGRE
839|AU DUQUE DE CAXIAS|RS|PORTO ALEGRE
840|AU IGREJA SAO PEDRO|RS|PORTO ALEGRE
843|BENJAMIN CONSTANT|RS|PORTO ALEGRE
844|AU AV. PROTASIO ALVES|RS|PORTO ALEGRE
845|AU BEIRA RIO|RS|PORTO ALEGRE
847|AU REDENCAO|RS|PORTO ALEGRE
850|SANTO CRISTO|RS|SANTO CRISTO
851|AU WENCESLAU ESCOBAR|RS|PORTO ALEGRE
852|AU UNIVERSITáRIA|RS|PORTO ALEGRE
856|AU VOLTA DO GUERINO|RS|PORTO ALEGRE
860|SAO JOSE DO NORTE|RS|SAO JOSE DO NORTE
861|SAO JOSE DO OURO|RS|SAO JOSE DO OURO
868|CAMPINA DAS MISSOES|RS|CAMPINA DAS MISSOE
870|SAO LOURENCO DO SUL|RS|SAO LOURENCO DO SU
871|AU 15 DE JANEIRO|RS|CANOAS
873|AU ALFREDO CHAVES|RS|CAXIAS DO SUL
874|AU ALDO LOCATELLI|RS|CAXIAS DO SUL
878|ELDORADO DO SUL|RS|ELDORADO DO SUL
879|ENTRE RIOS DO SUL|RS|ENTRE RIOS DO SUL
880|SAO MARCOS|RS|SAO MARCOS
890|SAO PAULO DAS MISSOES|RS|SAO PAULO DAS MISS
891|SAO SEBASTIAO DO CAI|RS|SAO SEBASTIAO DO C
893|SAO PEDRO DO SUL|RS|SAO PEDRO DO SUL
895|SAO VICENTE DO SUL|RS|SAO VICENTE DO SUL
897|VILA BRANCA|RS|GRAVATAI
898|AU PEDRAS BRANCAS|RS|GUAIBA
900|SERAFINA CORREIA|RS|SERAFINA CORREA
901|TERRA DE AREIA|RS|TERRA DE AREIA
902|ILOPOLIS|RS|ILOPOLIS
903|IRAI|RS|IRAI
906|AU S. INACIO LOYOLLA|RS|LAJEADO
908|SILVEIRA MARTINS|RS|SILVEIRA MARTINS
909|SINIMBU|RS|SINIMBU
910|SOBRADINHO|RS|SOBRADINHO
913|NOVA ARACA|RS|NOVA ARACA
914|NOVA BRESCIA|RS|NOVA BRESCIA
917|AU AV. GENERAL NETO|RS|PASSO FUNDO
918|AU 15 DE NOVEMBRO|RS|PELOTAS
919|PUTINGA|RS|PUTINGA
922|SALVADOR DO SUL|RS|SALVADOR DO SUL
924|AU RUA DR. BOZANO|RS|SANTA MARIA
931|SAO FRANCISCO PAULA|RS|SAO FRANCISCO DE P
937|TAPERA|RS|TAPERA
940|TAQUARA|RS|TAQUARA
942|TENENTE PORTELA|RS|TENENTE PORTELA
943|TRAMANDAI|RS|TRAMANDAI
944|TRES DE MAIO|RS|TRES DE MAIO
945|TRES PASSOS|RS|TRES PASSOS
946|TEUTONIA|RS|TEUTONIA
948|TRES COROAS|RS|TRES COROAS
949|TRIUNFO|RS|TRIUNFO
950|TAQUARI|RS|TAQUARI
953|TRES ARROIOS|RS|TRES ARROIOS
955|TORRES|RS|TORRES
957|VENANCIO AIRES|RS|VENANCIO AIRES
958|FONTOURA XAVIER|RS|FONTOURA XAVIER
959|VERA CRUZ|RS|VERA CRUZ
960|VIADUTOS|RS|VIADUTOS
964|EUGENIO DE CASTRO|RS|EUGENIO DE CASTRO
965|VIAMAO|RS|VIAMAO
977|BALNEáRIO PINHAL|RS|BALNEARIO PINHAL
979|CERRITO|RS|CERRITO
982|SANTA ISABEL|RS|VIAMAO
990|ZONA NORTE CACHOEIRA|RS|CACHOEIRA DO SUL
1000|NITEROI CANOAS|RS|CANOAS
1004|AV. OTTO NIEMEYER|RS|PORTO ALEGRE
1005|CALDAS JUNIOR|RS|PORTO ALEGRE
1006|HAMBURGO VELHO|RS|NOVO HAMBURGO
1007|BRUSQUE|SC|BRUSQUE
1008|ARARANGUA SC|SC|ARARANGUA
1009|VENEZIANOS|RS|PORTO ALEGRE
1010|ESTREITO, FLORIANOPOLIS (SC)|SC|FLORIANOPOLIS
1011|INDAIAL(SC)|SC|INDAIAL
1015|ALTO PETROPOLIS|RS|PORTO ALEGRE
1016|SAO BENTO DO SUL|SC|SAO BENTO DO SUL
1018|JARAGUA DO SUL|SC|JARAGUA DO SUL
1023|POMPEIA|SP|SAO PAULO
1025|PALHOCA|SC|PALHOCA
1026|GASPAR|SC|GASPAR
1027|RIO NEGRINHO|SC|RIO NEGRINHO
1028|DO VALE CACHOEIRINHA|RS|CACHOEIRINHA
1029|TRINDADE|SC|FLORIANOPOLIS
1042|BOURBON IPIRANGA|RS|PORTO ALEGRE
1043|ITAPEMA|SC|ITAPEMA
1044|SHOPPING IDEAL SC|SC|SAO JOSE
1045|GENERAL MOTORS|RS|GRAVATAI
1050|MACAMBARA|RS|MACAMBARA
1051|PRESIDENTE VARGAS|RS|SANTA MARIA
1052|LAGOAO|RS|LAGOAO
1054|IBARAMA|RS|IBARAMA
1055|MATA|RS|MATA
1056|NOVO CABRAIS|RS|NOVO CABRAIS
1057|PASSO DO SOBRADO|RS|PASSO DO SOBRADO
1058|PROGRESSO|RS|PROGRESSO
1059|GEN. OSORIO PELOTAS|RS|PELOTAS
1060|AMERICA JOINVILLE|SC|JOINVILLE
1061|CARAA|RS|CARAA
1062|ENTRE-IJUIS|RS|ENTRE-IJUIS
1063|HULHA NEGRA|RS|HULHA NEGRA
1064|INDEPENDêNCIA|RS|INDEPENDENCIA
1065|NOVA ROMA DO SUL|RS|NOVA ROMA DO SUL
1066|PARAISO DO SUL|RS|PARAISO DO SUL
1067|VALE VERDE|RS|VALE VERDE
1068|IBIRAPUITA|RS|IBIRAPUITA
1069|BARRA SHOPPING SUL|RS|PORTO ALEGRE
1070|NOVA ALVORADA|RS|NOVA ALVORADA
1071|VALE REAL|RS|VALE REAL
1072|UPF CAMPUS I|RS|PASSO FUNDO
1073|AEROPORTO|RS|PORTO ALEGRE
1074|BAIRRO CRUZEIRO CAXIAS|RS|CAXIAS DO SUL
1075|MINISTERIO PUBLICO|RS|PORTO ALEGRE
1076|AGUAS CLARAS VIAMAO|RS|VIAMAO
1077|CAMPINAS DO SUL|RS|CAMPINAS DO SUL
1078|COQUEIROS DO SUL|RS|COQUEIROS DO SUL
1079|TRES PALMEIRAS|RS|TRES PALMEIRAS
1080|JARI|RS|JARI
1081|CEEE|RS|PORTO ALEGRE
1082|MARIA ELIZABETH|RS|PASSO FUNDO
1083|CENTENARIO|RS|CENTENARIO
1084|AUREA|RS|AUREA
1085|VILA NOVA DO SUL|RS|VILA NOVA DO SUL
1086|MARIANA PIMENTEL|RS|MARIANA PIMENTEL
1087|ITACURUBI|RS|ITACURUBI
1088|QUEVEDOS|RS|QUEVEDOS
1089|MARATA|RS|MARATA
1090|ALEGRIA|RS|ALEGRIA
1091|DERRUBADAS|RS|DERRUBADAS
1092|DR. MAURICIO CARDOSO|RS|DOUTOR MAURICIO CA
1093|SAO MIGUEL DAS MISSOES|RS|SAO MIGUEL DAS MIS
1094|GARRUCHOS|RS|GARRUCHOS
1095|PASSA SETE|RS|PASSA SETE
1096|NOVA VICENZA|RS|FARROUPILHA
1097|XANXERE|SC|XANXERE
1098|NOVA IPANEMA|RS|PORTO ALEGRE
1099|PALACIO DA JUSTICA|RS|PORTO ALEGRE
1100|DILERMANDO DE AGUIAR|RS|DILERMANDO DE AGUI
1101|GRAMADO XAVIER|RS|GRAMADO XAVIER
1102|BOA VISTA DO INCRA|RS|BOA VISTA DO INCRA
1103|TRIBUNAL DE JUSTICA|RS|PORTO ALEGRE
1104|BOTAFOGO|RS|BENTO GONCALVES
1105|SAO ROQUE|RS|BENTO GONCALVES
1107|PARECI NOVO|RS|PARECI NOVO
1108|FAZENDA VILANOVA|RS|FAZENDA VILANOVA
1109|PONTAO|RS|PONTAO
1110|RINCAO|RS|NOVO HAMBURGO
1111|SAO MARTINHO DA SERRA|RS|SAO MARTINHO DA SE
1112|CAMPESTRE DA SERRA|RS|CAMPESTRE DA SERRA
1113|SANTO ANTONIO DO PLANALTO|RS|SANTO ANTONIO DO P
1114|MARECHAL FLORIANO|RS|BAGE
1115|ACEGUA|RS|ACEGUA
1116|FRONTEIRA DA PAZ|RS|SANTANA DO LIVRAME
1117|CAIBATE|RS|CAIBATE
1118|SAO JOSE DOS AUSENTES|RS|SAO JOSE DOS AUSEN
1119|BOQUEIRAO DO LEAO|RS|BOQUEIRAO DO LEAO
1120|PRACA DA BANDEIRA|RS|CAXIAS DO SUL
1121|SANTA CLARA DO SUL|RS|SANTA CLARA DO SUL
1122|SENTINELA DO SUL|RS|SENTINELA DO SUL
1123|BAIRRO PIPPI|RS|SANTO ANGELO
1124|AGUA SANTA|RS|AGUA SANTA
1125|PLACIDO DE CASTRO|RS|CRUZ ALTA
1126|BELA VISTA|RS|ALVORADA
1127|BONS VENTOS|RS|OSORIO
1128|TIRADENTES DO SUL|RS|TIRADENTES DO SUL
1129|PADRE CLARET|RS|ESTEIO
1130|VALE DO SOL|RS|VALE DO SOL
1132|VIDEIRA|SC|VIDEIRA
1133|BAIRRO EXPOSICAO|RS|CAXIAS DO SUL
1134|UNISC|RS|SANTA CRUZ DO SUL
1136|MATHIAS VELHO|RS|CANOAS
1137|PORTAL DAS MISSOES|RS|IJUI
1138|CHARRUAS ALEGRETE|RS|ALEGRETE
1139|GALOPOLIS|RS|CAXIAS DO SUL
1140|RUA DA LADEIRA|RS|PORTO ALEGRE
1141|CAMPINA SAO LEOPOLDO|RS|SAO LEOPOLDO
1142|GAROPABA|SC|GAROPABA
1143|VILLAGGIO IGUATEMI|RS|CAXIAS DO SUL
1144|TUNEL VERDE|RS|SANTA CRUZ DO SUL
1145|OSCAR SALAZAR|RS|ERECHIM
1146|RIO DO SUL|SC|RIO DO SUL
1147|SERTAO SANTANA|RS|SERTAO SANTANA
1151|BAIRRO VILA NOVA|RS|PORTO ALEGRE
1152|QUATORZE DE JULHO|RS|SANTA ROSA
1155|CAPITAL DAS PRAIAS|RS|TRAMANDAI
1156|BAIRRO KAYSER CAXIAS|RS|CAXIAS DO SUL
1157|CAMBOIM|RS|SAPUCAIA DO SUL
1158|SEPE TIARAJU|RS|SAO GABRIEL
1160|GLORINHA|RS|GLORINHA
1167|PRACA DA ENCOL|RS|PORTO ALEGRE
1168|NILO PECANHA|RS|PORTO ALEGRE
1175|PORTEIRA DO RIO GRANDE|RS|VACARIA
1176|PRAÇA JULIO CASTILHOS|RS|VIAMAO
1200|AGENCIA EDIFICIO SEDE|RS|PORTO ALEGRE
1800|AGENCIA DIGITAL|RS|PORTO ALEGRE
2329|AV.BRASIL P.FUNDO|RS|PASSO FUNDO
4086|PERSONNALITE SP/ALTO PINHEIROS|SP|SAO PAULO
